Record,Type,Subpopulation,Indicator,Metric Category,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
8639,Major_Basins,Great Basin Region,Benthic_MMI,Biological,Fair,8,15.41075353,5.417667882,4.792319601,26.02918746,36.86415516,12.73200982,11.90987446,61.81843585
8640,Major_Basins,Great Basin Region,Benthic_MMI,Biological,Poor,24,44.9204053,8.286247653,28.67965834,61.16115227,107.4543686,23.4065276,61.57841754,153.3303198
8641,Major_Basins,Great Basin Region,Benthic_MMI,Biological,Not Assessed,9,21.1778016,7.454808588,6.566645258,35.78895795,50.65954515,19.53192833,12.37766907,88.94142123
8642,Major_Basins,Great Basin Region,Benthic_MMI,Biological,Total,44,100,0,100,100,239.2105947,29.52422569,181.3441756,297.0770137
8643,Major_Basins,Great Lakes Region,Benthic_MMI,Biological,Good,27,15.52191427,4.680514959,6.348273523,24.69555502,2220.021166,415.4847761,1405.685968,3034.356363
8644,Major_Basins,Great Lakes Region,Benthic_MMI,Biological,Fair,32,41.7639347,11.47360343,19.2760852,64.2517842,5973.285085,1814.292608,2417.336915,9529.233255
8645,Major_Basins,Great Lakes Region,Benthic_MMI,Biological,Poor,32,20.49766191,6.062421519,8.615534069,32.37978974,2931.677271,685.7279444,1587.675197,4275.679346
8646,Major_Basins,Great Lakes Region,Benthic_MMI,Biological,Not Assessed,4,22.21648912,15.01361346,0,51.64263077,3177.512465,2665.724683,0,8402.236836
8647,Major_Basins,Great Lakes Region,Benthic_MMI,Biological,Total,95,100,0,100,100,14302.49599,3084.74899,8256.499065,20348.49291
8648,Major_Basins,Lower Colorado Region,Benthic_MMI,Biological,Fair,2,12.30383986,7.853526953,0,27.69646984,12.25248176,7.947066473,0,27.82844583
8649,Major_Basins,Lower Colorado Region,Benthic_MMI,Biological,Poor,13,81.99620391,8.931630295,64.49053021,99.50187761,81.65393927,13.80038106,54.60568942,108.7021891
8650,Major_Basins,Lower Colorado Region,Benthic_MMI,Biological,Not Assessed,2,5.699956231,4.079136943,0,13.69491773,5.676163745,3.834543789,0,13.19173147
8651,Major_Basins,Lower Colorado Region,Benthic_MMI,Biological,Total,17,100,0,100,100,99.58258477,10.97496552,78.07204762,121.0931219
8652,Major_Basins,Lower Mississippi Region,Benthic_MMI,Biological,Good,3,4.796005913,3.298651264,0,11.26124359,302.9326857,184.7157415,0,664.9688864
8653,Major_Basins,Lower Mississippi Region,Benthic_MMI,Biological,Fair,3,9.400147315,5.562922329,0,20.30327473,593.7465308,303.4313246,0,1188.460999
8654,Major_Basins,Lower Mississippi Region,Benthic_MMI,Biological,Poor,18,81.53301394,8.137112037,65.58456741,97.48146047,5149.913352,2237.397817,764.6942121,9535.132493
8655,Major_Basins,Lower Mississippi Region,Benthic_MMI,Biological,Not Assessed,4,4.270832828,3.044699359,0,10.23833392,269.7608974,164.7056721,0,592.5780827
8656,Major_Basins,Lower Mississippi Region,Benthic_MMI,Biological,Total,28,100,0,100,100,6316.353466,2248.842676,1908.702815,10724.00412
8657,Major_Basins,Mid-Atlantic Region,Benthic_MMI,Biological,Good,23,24.19408386,8.748703456,7.046940176,41.34122755,3096.486712,907.9540405,1316.929493,4876.043931
8658,Major_Basins,Mid-Atlantic Region,Benthic_MMI,Biological,Fair,13,7.851427307,4.348029178,0,16.3734079,1004.86716,445.9941746,130.7346401,1878.999679
8659,Major_Basins,Mid-Atlantic Region,Benthic_MMI,Biological,Poor,20,36.9603696,12.63044046,12.2051612,61.71557801,4730.383428,1655.11784,1486.412071,7974.354784
8660,Major_Basins,Mid-Atlantic Region,Benthic_MMI,Biological,Not Assessed,6,30.99411923,18.35714928,0,66.97347068,3966.791175,3224.081175,0,10285.87416
8661,Major_Basins,Mid-Atlantic Region,Benthic_MMI,Biological,Total,62,100,0,100,100,12798.52847,3589.50177,5763.234283,19833.82267
8662,Major_Basins,Missouri Region,Benthic_MMI,Biological,Good,46,45.40873407,7.538827083,30.63290451,60.18456364,4693.060255,1280.97451,2182.396351,7203.72416
8663,Major_Basins,Missouri Region,Benthic_MMI,Biological,Fair,34,18.27369078,4.188253172,10.06486541,26.48251616,1888.613142,411.5158711,1082.056855,2695.169428
8664,Major_Basins,Missouri Region,Benthic_MMI,Biological,Poor,56,28.20594232,5.235254808,17.94503144,38.46685319,2915.126121,483.8961956,1966.707006,3863.545237
8665,Major_Basins,Missouri Region,Benthic_MMI,Biological,Not Assessed,25,8.11163283,2.635255466,2.946627025,13.27663863,838.3493267,261.3390585,326.1341843,1350.564469
8666,Major_Basins,Missouri Region,Benthic_MMI,Biological,Total,161,100,0,100,100,10335.14885,1377.60882,7635.085173,13035.21252
8667,Major_Basins,New England Region,Benthic_MMI,Biological,Good,36,59.4269433,7.117388051,45.47711906,73.37676754,4548.687247,716.9435534,3143.503704,5953.870791
8668,Major_Basins,New England Region,Benthic_MMI,Biological,Fair,10,10.11694855,3.616859897,3.028033414,17.20586369,774.3766093,266.3734073,252.2943246,1296.458894
8669,Major_Basins,New England Region,Benthic_MMI,Biological,Poor,19,24.5757844,6.601893911,11.63631011,37.5152587,1881.09216,538.476978,825.6966762,2936.487643
8670,Major_Basins,New England Region,Benthic_MMI,Biological,Not Assessed,5,5.880323747,2.314258263,1.344460899,10.41618659,450.0947239,170.0680632,116.7674451,783.4220027
8671,Major_Basins,New England Region,Benthic_MMI,Biological,Total,70,100,0,100,100,7654.25074,639.0291117,6401.776696,8906.724784
8672,Major_Basins,Ohio-Tennessee Region,Benthic_MMI,Biological,Good,27,43.1871994,11.23037532,21.17606824,65.19833056,2113.405253,800.23353,544.976355,3681.834151
8673,Major_Basins,Ohio-Tennessee Region,Benthic_MMI,Biological,Fair,18,24.70089448,10.80730626,3.518963451,45.88282552,1208.76095,636.904437,0,2457.070708
8674,Major_Basins,Ohio-Tennessee Region,Benthic_MMI,Biological,Poor,32,28.46868478,7.243834812,14.27102944,42.66634012,1393.141227,267.5212969,868.80912,1917.473334
8675,Major_Basins,Ohio-Tennessee Region,Benthic_MMI,Biological,Not Assessed,3,3.643221338,2.252683632,0,8.058400125,178.284381,106.3746792,0,386.7749212
8676,Major_Basins,Ohio-Tennessee Region,Benthic_MMI,Biological,Total,80,100,0,100,100,4893.591811,1039.409993,2856.385659,6930.797962
8677,Major_Basins,Pacific Northwest Region,Benthic_MMI,Biological,Good,31,44.00632501,9.999558588,24.40755031,63.6050997,1624.092922,600.8893923,446.3713544,2801.81449
8678,Major_Basins,Pacific Northwest Region,Benthic_MMI,Biological,Fair,32,29.43305531,6.918266375,15.87350238,42.99260824,1086.253324,223.3158744,648.5622526,1523.944395
8679,Major_Basins,Pacific Northwest Region,Benthic_MMI,Biological,Poor,32,20.94546801,5.511393068,10.14333609,31.74759993,773.0112963,181.3673321,417.5378575,1128.484735
8680,Major_Basins,Pacific Northwest Region,Benthic_MMI,Biological,Not Assessed,12,5.615151676,1.834794323,2.019020883,9.211282468,207.2322124,56.8512047,95.80589875,318.6585261
8681,Major_Basins,Pacific Northwest Region,Benthic_MMI,Biological,Total,107,100,0,100,100,3690.589754,627.9930407,2459.746012,4921.433497
8682,Major_Basins,Rio Grande-Texas-Gulf Region,Benthic_MMI,Biological,Good,15,42.68733341,11.09109066,20.94919516,64.42547166,2369.277296,789.466486,821.9514168,3916.603176
8683,Major_Basins,Rio Grande-Texas-Gulf Region,Benthic_MMI,Biological,Fair,5,16.5903395,10.43826877,0,37.04897035,920.8144801,662.5722568,0,2219.432241
8684,Major_Basins,Rio Grande-Texas-Gulf Region,Benthic_MMI,Biological,Poor,19,35.77563312,10.9235279,14.36591185,57.18535439,1985.656834,731.6531705,551.6429709,3419.670698
8685,Major_Basins,Rio Grande-Texas-Gulf Region,Benthic_MMI,Biological,Not Assessed,7,4.946693959,2.328034763,0.383829669,9.50955825,274.5566132,110.9532749,57.09219057,492.0210359
8686,Major_Basins,Rio Grande-Texas-Gulf Region,Benthic_MMI,Biological,Total,46,100,0,100,100,5550.305224,1255.168929,3090.219328,8010.39112
8687,Major_Basins,Souris-Red-Rainy Region,Benthic_MMI,Biological,Good,8,35.6302396,16.40976588,3.467689479,67.79278972,2562.291724,1657.611727,0,5811.151008
8688,Major_Basins,Souris-Red-Rainy Region,Benthic_MMI,Biological,Fair,10,28.3954563,10.82425525,7.180305849,49.61060674,2042.013848,661.6968286,745.111895,3338.915801
8689,Major_Basins,Souris-Red-Rainy Region,Benthic_MMI,Biological,Poor,12,34.44579438,13.39649631,8.189144095,60.70244466,2477.114239,1072.841964,374.3826276,4579.84585
8690,Major_Basins,Souris-Red-Rainy Region,Benthic_MMI,Biological,Not Assessed,2,1.528509727,1.34273778,0,4.160227416,109.9203336,87.42935143,0,281.2787136
8691,Major_Basins,Souris-Red-Rainy Region,Benthic_MMI,Biological,Total,32,100,0,100,100,7191.340144,1936.071996,3396.708761,10985.97153
8692,Major_Basins,South-Atlantic Region,Benthic_MMI,Biological,Good,21,32.7592991,8.146119645,16.79319798,48.72540022,4920.195487,1436.440092,2104.824641,7735.566333
8693,Major_Basins,South-Atlantic Region,Benthic_MMI,Biological,Fair,9,19.15156796,8.343365312,2.79887244,35.50426348,2876.418631,1407.517288,117.7354387,5635.101823
8694,Major_Basins,South-Atlantic Region,Benthic_MMI,Biological,Poor,30,44.69279712,8.502894786,28.02742958,61.35816467,6712.51537,1484.482387,3802.983356,9622.047384
8695,Major_Basins,South-Atlantic Region,Benthic_MMI,Biological,Not Assessed,6,3.396335814,1.893737646,0,7.107993397,510.1035921,272.4049266,0,1044.007438
8696,Major_Basins,South-Atlantic Region,Benthic_MMI,Biological,Total,66,100,0,100,100,15019.23308,2226.824818,10654.73664,19383.72952
8697,Major_Basins,Upper Colorado Region,Benthic_MMI,Biological,Good,7,40.67460787,17.40031698,6.570613262,74.77860247,563.3729835,291.9428827,0,1135.570519
8698,Major_Basins,Upper Colorado Region,Benthic_MMI,Biological,Fair,9,12.8274648,8.64418493,0,29.76975594,177.6697427,100.6774626,0,374.9939434
8699,Major_Basins,Upper Colorado Region,Benthic_MMI,Biological,Poor,16,10.17292853,4.036201587,2.262118786,18.08373828,140.9024794,50.55956398,41.80755495,239.9974039
8700,Major_Basins,Upper Colorado Region,Benthic_MMI,Biological,Not Assessed,7,36.32499881,16.79364739,3.410054749,69.23994286,503.1277258,267.9858954,0,1028.370429
8701,Major_Basins,Upper Colorado Region,Benthic_MMI,Biological,Total,39,100,0,100,100,1385.072931,277.7980069,840.5988429,1929.54702
8702,Major_Basins,Upper Mississippi Region,Benthic_MMI,Biological,Good,28,38.24173381,7.695852839,23.15813942,53.32532821,5319.676891,1291.876368,2787.645738,7851.708044
8703,Major_Basins,Upper Mississippi Region,Benthic_MMI,Biological,Fair,27,37.20700461,7.244859015,23.00734187,51.40666736,5175.739249,1105.815323,3008.381043,7343.097455
8704,Major_Basins,Upper Mississippi Region,Benthic_MMI,Biological,Poor,27,22.34840234,7.303226029,8.034342356,36.66246233,3108.80987,1138.067648,878.238267,5339.381472
8705,Major_Basins,Upper Mississippi Region,Benthic_MMI,Biological,Not Assessed,10,2.202859232,0.974929225,0.292033063,4.113685401,306.4322191,128.8737879,53.8442362,559.0202019
8706,Major_Basins,Upper Mississippi Region,Benthic_MMI,Biological,Total,92,100,0,100,100,13910.65823,1737.898639,10504.43949,17316.87697
8707,Fed_nonFed,BLM,Benthic_MMI,Biological,Good,1,7.176238156,6.698918656,0,20.30587746,28.34622259,26.0100105,0,79.32490642
8708,Fed_nonFed,BLM,Benthic_MMI,Biological,Fair,8,51.35185745,12.06792199,27.69916497,75.00454993,202.8404228,70.02811868,65.58783228,340.0930133
8709,Fed_nonFed,BLM,Benthic_MMI,Biological,Poor,12,30.01034266,8.050442665,14.23176498,45.78892035,118.5411959,31.40244889,56.99352705,180.0888648
8710,Fed_nonFed,BLM,Benthic_MMI,Biological,Not Assessed,6,11.46156173,5.862082873,0,22.95103304,45.27329961,20.52822779,5.038712474,85.50788674
8711,Fed_nonFed,BLM,Benthic_MMI,Biological,Total,27,100,0,100,100,395.0011409,60.91229196,275.6152424,514.3870394
8712,Fed_nonFed,DOD,Benthic_MMI,Biological,Good,3,92.53191934,6.161889646,80.45483755,100,1104.084043,631.2920581,0,2341.393741
8713,Fed_nonFed,DOD,Benthic_MMI,Biological,Poor,4,7.468080664,6.161889646,0,19.54516245,89.1085882,49.25443446,0,185.6455058
8714,Fed_nonFed,DOD,Benthic_MMI,Biological,Total,7,100,0,100,100,1193.192632,620.4463397,0,2409.245112
8715,Fed_nonFed,Forest Service,Benthic_MMI,Biological,Good,32,65.81815858,10.11236055,45.9982961,85.63802105,3838.155464,1389.64466,1114.501979,6561.808948
8716,Fed_nonFed,Forest Service,Benthic_MMI,Biological,Fair,21,14.44315646,5.67987866,3.310798849,25.57551407,842.2459862,255.5197866,341.436407,1343.055565
8717,Fed_nonFed,Forest Service,Benthic_MMI,Biological,Poor,22,4.97392756,2.157285705,0.745725274,9.202129845,290.0522842,105.1531704,83.95585742,496.1487111
8718,Fed_nonFed,Forest Service,Benthic_MMI,Biological,Not Assessed,12,14.76475741,6.464044852,2.095462301,27.43405251,860.9999966,345.0023366,184.8078423,1537.192151
8719,Fed_nonFed,Forest Service,Benthic_MMI,Biological,Total,87,100,0,100,100,5831.453731,1358.702121,3168.446507,8494.460955
8720,Fed_nonFed,Non Federal,Benthic_MMI,Biological,Good,262,29.34705815,2.690318201,24.07413137,34.61998493,29183.65867,2603.909874,24080.0891,34287.22825
8721,Fed_nonFed,Non Federal,Benthic_MMI,Biological,Fair,189,25.65643672,2.962538294,19.84996836,31.46290507,25513.586,3174.71033,19291.26809,31735.90391
8722,Fed_nonFed,Non Federal,Benthic_MMI,Biological,Poor,329,34.46673681,3.293861754,28.0108864,40.92258722,34274.83183,3827.006153,26774.0376,41775.62606
8723,Fed_nonFed,Non Federal,Benthic_MMI,Biological,Not Assessed,83,10.52976832,3.737333908,3.204728464,17.85480818,10471.14035,4072.449071,2489.286838,18452.99385
8724,Fed_nonFed,Non Federal,Benthic_MMI,Biological,Total,863,100,0,100,100,99443.21685,6470.139834,86761.9758,112124.4579
8725,Fed_nonFed,Tribal Land - US Census,Benthic_MMI,Biological,Good,6,76.40675331,15.42474566,46.17480734,100,2176.214448,1515.139212,0,5145.832734
8726,Fed_nonFed,Tribal Land - US Census,Benthic_MMI,Biological,Fair,1,0.150595463,0.158748542,0,0.461736889,4.28925466,3.83027605,0,11.79645777
8727,Fed_nonFed,Tribal Land - US Census,Benthic_MMI,Biological,Poor,14,12.66370561,8.78216605,0,29.87643477,360.6872157,131.3754323,103.1961001,618.1783314
8728,Fed_nonFed,Tribal Land - US Census,Benthic_MMI,Biological,Not Assessed,6,10.77894562,9.23954219,0,28.88811555,307.0055483,199.0191167,0,697.0758492
8729,Fed_nonFed,Tribal Land - US Census,Benthic_MMI,Biological,Total,27,100,0,100,100,2848.196467,1454.397395,0,5698.76298
8730,Fed_nonFed,US FWS,Benthic_MMI,Biological,Fair,7,8.38371209,5.924020949,0,19.99457979,144.7774591,45.47684259,55.64448545,233.9104327
8731,Fed_nonFed,US FWS,Benthic_MMI,Biological,Poor,8,87.61738283,8.542158232,70.87506034,100,1513.055544,1050.844039,0,3572.672014
8732,Fed_nonFed,US FWS,Benthic_MMI,Biological,Not Assessed,5,3.998905081,3.207910551,0,10.28629423,69.05667924,27.69351212,14.77839288,123.3349656
8733,Fed_nonFed,US FWS,Benthic_MMI,Biological,Total,20,100,0,100,100,1726.889682,1038.158632,0,3761.643212
8734,Fed_nonFed,US NPS,Benthic_MMI,Biological,Good,1,39.53495532,23.08878269,0,84.78813784,150.5555246,123.9311231,0,393.4560625
8735,Fed_nonFed,US NPS,Benthic_MMI,Biological,Poor,2,33.14348399,20.76855367,0,73.84910119,126.2157648,93.25263583,0,308.9875725
8736,Fed_nonFed,US NPS,Benthic_MMI,Biological,Not Assessed,4,27.32156069,16.94326299,0,60.52974592,104.0449362,39.8513007,25.93782209,182.1520503
8737,Fed_nonFed,US NPS,Benthic_MMI,Biological,Total,7,100,0,100,100,380.8162256,131.277097,123.5178435,638.1146077
8738,FS_East_West,,Benthic_MMI,Biological,Good,273,30.79883619,2.82814938,25.25576526,36.34190712,32642.85891,3136.500843,26495.43022,38790.2876
8739,FS_East_West,,Benthic_MMI,Biological,Fair,205,24.40432954,2.822236696,18.87284726,29.93581182,25865.49314,3200.15083,19593.31276,32137.67351
8740,FS_East_West,,Benthic_MMI,Biological,Poor,369,34.42151622,3.209691254,28.13063696,40.71239548,36482.44014,3946.80153,28746.85129,44218.02899
8741,FS_East_West,,Benthic_MMI,Biological,Not Assessed,104,10.37531804,3.523639782,3.469110977,17.28152511,10996.52081,4081.008202,2997.891713,18995.14991
8742,FS_East_West,,Benthic_MMI,Biological,Total,951,100,0,100,100,105987.313,6767.357635,92723.53576,119251.0902
8743,FS_East_West,East,Benthic_MMI,Biological,Good,4,79.10880339,16.01041107,47.72897432,100,1140.288545,762.440827,0,2634.645106
8744,FS_East_West,East,Benthic_MMI,Biological,Fair,1,8.994038178,9.766565745,0,28.13615529,129.6416867,111.5583276,0,348.2919909
8745,FS_East_West,East,Benthic_MMI,Biological,Poor,1,0.781758264,0.905818719,0,2.557130331,11.26840447,9.934191234,0,30.73906151
8746,FS_East_West,East,Benthic_MMI,Biological,Not Assessed,1,11.11540016,9.833555561,0,30.3888149,160.2193806,124.3428005,0,403.9267913
8747,FS_East_West,East,Benthic_MMI,Biological,Total,7,100,0,100,100,1441.418017,731.2302046,8.233151329,2874.602882
8748,FS_East_West,West,Benthic_MMI,Biological,Good,28,61.45432736,12.26941378,37.40671825,85.50193647,2697.866919,1161.807327,420.7664,4974.967437
8749,FS_East_West,West,Benthic_MMI,Biological,Fair,20,16.23231212,6.777835233,2.947999173,29.51662507,712.6042994,229.8806232,262.0465573,1163.162042
8750,FS_East_West,West,Benthic_MMI,Biological,Poor,21,6.350378401,2.898072387,0.670260898,12.0304959,278.7838798,104.6828596,73.60924521,483.9585143
8751,FS_East_West,West,Benthic_MMI,Biological,Not Assessed,11,15.96298212,7.931643361,0.417246793,31.50871744,700.780616,321.8159104,70.03302186,1331.52821
8752,FS_East_West,West,Benthic_MMI,Biological,Total,80,100,0,100,100,4390.035714,1145.152323,2145.578404,6634.493024
8753,Miss_Basins,No,Benthic_MMI,Biological,Good,180,31.84096696,3.817062601,24.35966174,39.32227219,22190.26845,2720.924038,16857.35533,27523.18157
8754,Miss_Basins,No,Benthic_MMI,Biological,Fair,134,21.50164503,3.50250122,14.63686878,28.36642128,14984.69804,2538.529903,10009.27086,19960.12523
8755,Miss_Basins,No,Benthic_MMI,Biological,Poor,232,32.23207925,3.863898845,24.65897667,39.80518183,22462.83827,2814.627492,16946.26976,27979.40679
8756,Miss_Basins,No,Benthic_MMI,Biological,Not Assessed,68,14.42530876,5.39465818,3.851973016,24.9986445,10053.13294,4289.267301,1646.323511,18459.94237
8757,Miss_Basins,No,Benthic_MMI,Biological,Total,614,100,0,100,100,69690.93771,5909.630782,58108.27422,81273.60121
8758,Miss_Basins,Yes,Benthic_MMI,Biological,Good,125,33.92234126,4.440611912,25.21890184,42.62578068,14290.74593,2133.136262,10109.87568,18471.61617
8759,Miss_Basins,Yes,Benthic_MMI,Biological,Fair,92,27.82730881,4.393577931,19.21605431,36.43856332,11723.04108,2112.626368,7582.369483,15863.71267
8760,Miss_Basins,Yes,Benthic_MMI,Biological,Poor,159,33.96722424,5.028636384,24.11127804,43.82317045,14309.65415,2727.533321,8963.787076,19655.52123
8761,Miss_Basins,Yes,Benthic_MMI,Biological,Not Assessed,48,4.283125684,0.959652184,2.402241964,6.164009403,1804.387865,373.1755125,1072.9773,2535.798429
8762,Miss_Basins,Yes,Benthic_MMI,Biological,Total,424,100,0,100,100,42127.82902,3866.477475,34549.67242,49705.98562
5590,National,National,Chlorophyll_a_Risk_Index,Human Use,Low,529,50.55796639,3.320154908,44.05058235,57.06535043,56533.2945,5303.225227,46139.16405,66927.42495
5591,National,National,Chlorophyll_a_Risk_Index,Human Use,Moderate,328,33.70129124,3.167882995,27.49235466,39.91022781,37684.36823,4200.705614,29451.13652,45917.59995
5592,National,National,Chlorophyll_a_Risk_Index,Human Use,High,151,14.541586,2.221288088,10.18794135,18.89523065,16260.22213,2630.812421,11103.92453,21416.51972
5593,National,National,Chlorophyll_a_Risk_Index,Human Use,Not Detected,18,0.667238271,0.2310859,0.21431823,1.120158313,746.0976061,254.6350524,247.0220743,1245.173138
5594,National,National,Chlorophyll_a_Risk_Index,Human Use,Not Assessed,12,0.531918103,0.181336474,0.176505146,0.88733106,594.7842629,200.0735928,202.6472268,986.921299
5595,National,National,Chlorophyll_a_Risk_Index,Human Use,Total,1038,100,0,100,100,111818.7667,6940.455764,98215.7234,125421.8101
5596,Lake_Origin,MAN_MADE,Chlorophyll_a_Risk_Index,Human Use,Low,264,40.60094242,4.083944523,32.59655824,48.6053266,21358.48542,2413.654053,16627.8104,26089.16043
5597,Lake_Origin,MAN_MADE,Chlorophyll_a_Risk_Index,Human Use,Moderate,202,35.92935939,4.415682713,27.27478031,44.58393847,18900.95778,2947.146004,13124.65776,24677.25781
5598,Lake_Origin,MAN_MADE,Chlorophyll_a_Risk_Index,Human Use,High,94,21.60009381,3.903272525,13.94982023,29.25036738,11362.92069,2344.057521,6768.65237,15957.18901
5599,Lake_Origin,MAN_MADE,Chlorophyll_a_Risk_Index,Human Use,Not Detected,10,1.25405776,0.485189109,0.303104582,2.205010939,659.7081937,250.270243,169.1875311,1150.228856
5600,Lake_Origin,MAN_MADE,Chlorophyll_a_Risk_Index,Human Use,Not Assessed,6,0.615546628,0.303302985,0.021083701,1.210009554,323.8137562,157.5558696,15.00992632,632.6175862
5601,Lake_Origin,MAN_MADE,Chlorophyll_a_Risk_Index,Human Use,Total,576,100,0,100,100,52605.88584,4213.28412,44348.00071,60863.77097
5602,Lake_Origin,NATURAL,Chlorophyll_a_Risk_Index,Human Use,Low,265,59.40398196,4.726261077,50.14068047,68.66728346,35174.80908,4675.202528,26011.58051,44338.03766
5603,Lake_Origin,NATURAL,Chlorophyll_a_Risk_Index,Human Use,Moderate,126,31.72183175,4.523013131,22.85688891,40.58677458,18783.41045,3080.047789,12746.62771,24820.19318
